"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers"
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Music","Performance (Voice)                                                                           ","S12","G","","Ethnomusicology",NA,"Ireland","","","","","","",NA
2012,NA,"United States",NA,"BS","Tepper","Business Administration","","S11","G","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","Economics","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","Economics","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,"Korea",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Chemistry","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Biological Sciences","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Chemistry","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Chemistry","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Chemistry","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Biological Sciences","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Chemistry","","S12","G","","",NA,NA,"","","","","","",NA
2012,NA,"Korea",NA,"BS","CIT","Civil & Environmental Engineering","","S12","R","","",NA,NA,"","","","","","",NA
2012,NA,"Korea",NA,"BS","CIT","Electrical & Computer Engineering","","F11","M","","","South Korea","South Korea","","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Architecture","Architecture                                                                                        ","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Drama","Acting","S12","NR","","","New York","NY","","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","History","History                                                                                             ","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Drama","Directing","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Music","Performance (Percussion)","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Drama","Design","S12","NR","","","Los Angeles","CA","","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Drama","Acting","S12","NR","","","New York","NY","","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Architecture","Architecture                                                                                        ","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Music","Performance (Voice)                                                                           ","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Drama","PTM","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Mathematical Sciences","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Art","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"Korea",NA,"BS","CFA","Art","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,"BS","CIT","Electrical & Computer Engineering","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Drama","PTM","S12","NR","","","New York","NY","","","","","","",NA
2012,NA,"Taiwan",NA,"BS","MCS","Mathematical Sciences","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Art","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Art","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Mathematical Sciences","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Mathematical Sciences","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","Modern Languages","German Studies                                                                                      ","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Drama","Acting","S12","NR","","","New York","NY","","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Art","","F11","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Art","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Music","Composition                                                                                         ","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","BXA","BXA","Drama","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"Korea",NA,"BS","CFA","Art","","F11","NR","","",NA,"South Korea","","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Art","","S12","NR","","","Dallas","TX","","","","","","",NA
2012,NA,"United States",NA,"BS","BXA","BXA","Art                                                                                                 ","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Music","Performance (Voice)                                                                           ","S12","NR","","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Chemistry","","S12","NS","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Drama","PTM","S12","NS","","","Chicago","IL","","","","","","",NA
2012,NA,"United States",NA,"BS","MCS","Biological Sciences","","S12","NS","","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","History","Global Studies                                                                                      ","S12","NS","","",NA,NA,"","","","","","",NA
